"local";"rs";"bio1";"bio10";"bio11";"bio12";"bio13";"bio14";"bio15";"bio16";"bio17";"bio18";"bio19";"bio2";"bio3";"bio4";"bio5";"bio6";"bio7";"bio8";"bio9";"npp"
106;451;8,25;17,4500007629395;-0,0500000007450581;931,200012207031;165,600006103516;15,8999996185303;61,9000015258789;448,100006103516;64,4000015258789;77,8000030517578;397,899993896484;12,5;38,2999992370605;688,099975585938;28,1499996185303;-4,44999980926514;32,5999984741211;0,550000011920929;17,25;1252,40002441406
112;495;7,75;16,8500003814697;-0,449999988079071;1075,30004882812;191,600006103516;18;62,2000007629395;518,599975585938;73,5999984741211;88,9000015258789;460;12,3999996185303;38,2999992370605;682,900024414062;27,5499992370605;-4,84999990463257;32,4000015258789;0,150000005960464;16,75;1209,19995117188
109;699;7,75;16,8500003814697;-0,449999988079071;1075,30004882812;191,600006103516;18;62,2000007629395;518,599975585938;73,5999984741211;88,9000015258789;460;12,3999996185303;38,2999992370605;682,900024414062;27,5499992370605;-4,84999990463257;32,4000015258789;0,150000005960464;16,75;1209,19995117188
71;156;0,550000011920929;11,4499998092651;-9,44999980926514;940,599975585938;117;56,7000007629395;22,1000003814697;311;196,100006103516;219,800003051758;201,699996948242;9,60000038146973;28,5;816,700012207031;19,8500003814697;-13,75;33,5999984741211;7,84999990463257;-7,55000019073486;668,299987792969
71;303;0,550000011920929;11,4499998092651;-9,44999980926514;940,599975585938;117;56,7000007629395;22,1000003814697;311;196,100006103516;219,800003051758;201,699996948242;9,60000038146973;28,5;816,700012207031;19,8500003814697;-13,75;33,5999984741211;7,84999990463257;-7,55000019073486;668,299987792969
71;351;0,550000011920929;11,4499998092651;-9,44999980926514;940,599975585938;117;56,7000007629395;22,1000003814697;311;196,100006103516;219,800003051758;201,699996948242;9,60000038146973;28,5;816,700012207031;19,8500003814697;-13,75;33,5999984741211;7,84999990463257;-7,55000019073486;668,299987792969
71;460;0,550000011920929;11,4499998092651;-9,44999980926514;940,599975585938;117;56,7000007629395;22,1000003814697;311;196,100006103516;219,800003051758;201,699996948242;9,60000038146973;28,5;816,700012207031;19,8500003814697;-13,75;33,5999984741211;7,84999990463257;-7,55000019073486;668,299987792969
103;351;9,05000019073486;18,25;0,550000011920929;801,200012207031;142,199996948242;13,8999996185303;61,5999984741211;384,600006103516;55,5999984741211;67,4000015258789;342;12,5;38,2000007629395;695,099975585938;28,9500007629395;-3,84999990463257;32,7999992370605;1,14999997615814;18,0499992370605;1203,5
105;449;8,85000038146973;18,0499992370605;0,349999994039536;856,599975585938;152,199996948242;14,6999998092651;61,7999992370605;411,600006103516;59,2000007629395;71,6999969482422;365,899993896484;12,5;38;693,700012207031;28,75;-4,05000019073486;32,7999992370605;0,949999988079071;17,8500003814697;1266,09997558594
105;468;8,85000038146973;18,0499992370605;0,349999994039536;856,599975585938;152,199996948242;14,6999998092651;61,7999992370605;411,600006103516;59,2000007629395;71,6999969482422;365,899993896484;12,5;38;693,700012207031;28,75;-4,05000019073486;32,7999992370605;0,949999988079071;17,8500003814697;1266,09997558594
111;599;8,35000038146973;17,4500007629395;0,0500000007450581;1063,5;189,5;17,7999992370605;62,2000007629395;512,799987792969;72,5999984741211;87,8000030517578;455,100006103516;12,3999996185303;38,2000007629395;685,200012207031;28,1499996185303;-4,34999990463257;32,5;0,649999976158142;17,25;1261
108;540;8,44999980926514;17,6499996185303;0,150000005960464;997,900024414062;177,600006103516;16,7999992370605;62;480,5;68,1999969482422;82,6999969482422;426,799987792969;12,3999996185303;38,0999984741211;688,099975585938;28,3500003814697;-4,25;32,5999984741211;0,75;17,4500007629395;1269,69995117188
107;373;7,94999980926514;17,0499992370605;-0,25;1018;181;17,1000003814697;62;489,799987792969;69,4000015258789;84,1999969482422;435,299987792969;12,3999996185303;38,4000015258789;681,099975585938;27,75;-4,65000009536743;32,4000015258789;0,349999994039536;16,9500007629395;1226,40002441406
107;448;7,94999980926514;17,0499992370605;-0,25;1018;181;17,1000003814697;62;489,799987792969;69,4000015258789;84,1999969482422;435,299987792969;12,3999996185303;38,4000015258789;681,099975585938;27,75;-4,65000009536743;32,4000015258789;0,349999994039536;16,9500007629395;1226,40002441406
284;640;6,05000019073486;18,4500007629395;-7,25;981,599975585938;96,9000015258789;64,0999984741211;12,1999998092651;272,600006103516;201,100006103516;256,799987792969;225,100006103516;8,80000019073486;23,1000003814697;997,799987792969;24,75;-13,25;38;7,65000009536743;-1,25;1066,40002441406
466;240;6,15000009536743;22,6499996185303;-12,1499996185303;415,100006103516;128,899993896484;1,79999995231628;116;297,200012207031;6,5;297,200012207031;6,5;10,3999996185303;21,7999992370605;1355,90002441406;27,8500003814697;-20,0499992370605;47,9000015258789;22,6499996185303;-12,1499996185303;699,900024414062
466;361;6,15000009536743;22,6499996185303;-12,1499996185303;415,100006103516;128,899993896484;1,79999995231628;116;297,200012207031;6,5;297,200012207031;6,5;10,3999996185303;21,7999992370605;1355,90002441406;27,8500003814697;-20,0499992370605;47,9000015258789;22,6499996185303;-12,1499996185303;699,900024414062
335;467;7,44999980926514;19,1499996185303;-4,34999990463257;921,700012207031;106,800003051758;46;22,1000003814697;293,100006103516;157,5;256,200012207031;176,199996948242;6,90000009536743;19,8999996185303;924,400024414062;24,6499996185303;-9,94999980926514;34,5999984741211;14,9499998092651;-4,05000019073486;1183,5
335;474;7,44999980926514;19,1499996185303;-4,34999990463257;921,700012207031;106,800003051758;46;22,1000003814697;293,100006103516;157,5;256,200012207031;176,199996948242;6,90000009536743;19,8999996185303;924,400024414062;24,6499996185303;-9,94999980926514;34,5999984741211;14,9499998092651;-4,05000019073486;1183,5
